text,origins
Het gebrek aan herkenbaarheid is volgens gebruikers ook lastig voor bezoekers die regelmatig moeite blijken te hebben met het vinden van het betreffende locatieonderdeel 352 Representativiteit Gebruikers van BZ zijn van mening dat de uitstraling van R8 niet geheel voldoet aan de representatieve functie die dit departement heeft,1
Men doelt daarbij vooral op het ontbreken van faciliteiten die zijn afgestemd op het ontvangen van veelal belangrijke internationale gasten,1
Hierbij werden onder andere genoemd een representatieve ontvangstruimte bij de VIPingang de mogelijkheid om gasten direct naar de ontmoetingsplek in R8 te leiden zonder gebruik te maken van de algemene publieke routes en representatieve wachtruimtes voorzien van catering op de etages,1
Ook de rommelige en weinig representatieve omgeving van de achterzijde van het Centraal Station bij de VIPingang werd genoemd,1
Het gebrek aan representativiteit geldt volgens gebruikers van BZ ook voor de overige externe en informele diplomatieke contacten,1
Volgens gebruikers is bijvoorbeeld het ontvangen van gasten in een open kantoorruimte of een slang niet in overeenstemming met hetgeen in het diplomatieke en internationale verkeer gebruikelijk is,1
De bereikbaarheid van R8 met het openbaar vervoer wordt door gebruikers alom gewaardeerd,1
Over de bereikbaarheid met de auto is men minder positief,1
De meeste voormalige kantoorlocaties beschikten over eigen gratis parkeergelegenheid waardoor gebruikers de mogelijkheid hadden om met de auto komen,1
Voor het COA geldt bovendien dat medewerkers niet beschikken over een door de werkgever verstrekte mobilitycard maar een reiskostenvergoeding krijgen waardoor de kosten voor reizen met het openbaar vervoer niet in alle gevallen volledig worden vergoed,1
FWRdoelstellingen FWR past bij de uitstraling van een eigentijdse overheid FWR is een visitekaartje naar buiten toe krachtige kleine dienstverlenende overheid sober en doelmatig effectief FWR is een visitekaartje naar binnen toe hoogwaardig gewaardeerde werknemers FWR is een open uitnodigende en herkenbare werkomgeving 14 van 51 351 Inspirerende kantooromgeving 36 De goede OVbereikbaarheid wordt door gebruikers gewaardeerd maar dit geldt niet voor parkeerfaciliteiten en fietsenstalling 361 Bereikbaarheid FWRdoelstellingen FWR draagt bij aan het terugdringen van de footprint van medewerkers oa door terugdringen automobiliteit FWR is bij voorkeur gelegen op een plek die ondersteunend is voor contact met burgers in het centrum van steden in nabijheid van een centraal stationOV 362 Fietsenstalling Gebruikers hebben veel klachten geuit met betrekking tot de fietsenstalling op R8,1
De capaciteit op drukke dagen is volgens gebruikers niet afdoende waardoor doorgangen vaak worden geblokkeerd door fietsen die onjuist geparkeerd staan,1
Ook de overige voorzieningen zoals lockers omkleedruimte en douches worden als ontoereikend ervaren,1
De totale stallingcapaciteit is door de projectorganisatie vooraf uitgevraagd aan de bewonersorganisaties waarbij ook rekening is gehouden met een toename van fietsgebruik op R89,1
Volgens FMH worden de klachten deels veroorzaakt doordat een deel van de aanwezige capaciteit niet volledig benut kan worden als gevolg van fietsen met kratten of kinderzitjes,1
Deze fietsen zorgen ervoor dat de naastliggende of bovenliggende plekken niet bereikbaar zijn,1
Verder geeft FMH aan dat zoals de stalling in de bovenrekken niet volledig wordt benut,1
Functionele kwaliteit nr71 van het FWR Kwaliteitskader stelt dat tevens rekening dient te worden gehouden met bijzondere fietsen ligfietsen bakfietsen elektrische fietsen en fietsen met kratten,1
Bij de bepaling van de benodigde capaciteit is ook met deze fietsen rekening gehouden maar FMH vermoedt dat het gebruik van dergelijke fietsen sinds de capaciteitsbepaling is toegenomen 37 Verklarende factoren met betrekking tot de kantooromgeving Samenvattend komen op grond van bovenstaande bevindingen de volgende verklarende factoren met betrekking tot de kantooromgeving naar voren het basisactiviteitenprofiel en de werkplekmix zijn volgens gebruikers niet 15 van 51 toepasbaar op het werk van alle gebruikers de kantooromgeving van R8 biedt volgens gebruikers onvoldoende mogelijkheden om geconcentreerd te werken de kantooromgeving van R8 biedt volgens gebruikers onvoldoende privacy waardoor de vertrouwelijkheid niet is geborgd de kantooromgeving wordt door gebruikers als kil en zakelijk ervaren en biedt volgens hen onvoldoende ruimte om uitdrukking te geven aan de eigen identiteit volgens gebruikers van BZ voldoet de kantooromgeving van R8 niet geheel voor het werk van BZ collegiale samenwerking en samenwerking in teams is volgens gebruikers lastig in de kantooromgeving van R8 ten opzichte van de oude huisvesting is volgens gebruikers de bereikbaarheid met de auto slecht vanwege ontbreken van eigen parkeergelegenheid de capaciteit en voorzieningen van de fietsenstalling zijn volgens gebruikers ontoereikend 9 FMH geeft aan dat bij de uitvraag de bestaande capaciteit circa 650 betrof,1
In het programma van eisen is uitgegaan van een benodigde capaciteit van 1100,1
Dit aantal is volgens FMH vastgesteld in stuurgroep waarin ook bewonersvertegenwoordigers zitting hadden 41 Beantwoording onderzoeksvraag Onderzoeksvraag Is de dienstverlening10 op R8 afgestemd op de werkprocessen werkzaamheden en werkwijze van de gebruikers van de verschillende organisatieonderdelen Beantwoording onderzoeksvraag Een eenduidig antwoord op de vraag is op basis van dit onderzoek niet te geven,1
Er blijkt namelijk een discrepantie te bestaan tussen de beleving van de dienstverlening door de gebruikers en de performance op de dienstverlening zoals overeengekomen in het contract,1
Nader onderzoek zal moeten uitwijzen wat hiervan de exacte oorzaken zijn,1
Gehanteerde onderzoekscriteria adequate dienstverlening 42 invloed DBFMOconstructie op de dienstverlening 43 421 Klachten en meldingen over dienstverlening Hoewel sprake is van een vermindering van het aantal klachten en meldingen met betrekking tot de dienstverlening11 blijkt dat gebruikers nog altijd kritisch zijn over het niveau van de dienstverlening,1
Deze kritiek komt grotendeels overeen met de kritiek uit het belevingsonderzoek,1
De meest gehoorde klachten en meldingen betreffen de hygiëne schoonmaak van bureaus en toiletten volle prullenbakken de kwaliteit en hoge prijzen van de catering en aanvullende vergaderfaciliteiten wachtrijen bij de ICTservicebalie en de trage afhandeling van verzoeken tot wijziging VTWs,1
Positieve waardering is er voor de vriendelijkheid en behulpzaamheid van de servicebalies 10 Onder dienstverlening wordt in dit onderzoek verstaan de facilitaire dienstverlening en de ICT dienstverlening,1
De overige dienstverlening op R8 is buiten de scope van dit onderzoek gelaten 11 In het onderzoek wordt ten aanzien van de beleving van de dienstverlening gesproken over klachten ten aanzien van de facilitaire dienstverlening en meldingen ten aanzien van de ICTdienstverlening omdat bij de facilitaire dienstverlening klachten wel afzonderlijk worden geregistreerd en bij de ICTdienstverlening niet,1
Uitgangspunten De dienstverlening is proactief anticiperend op en springt flexibel in op de behoefte en veranderingen in gebruikers of bezetting 16 van 51 4 De dienstverlening op R8 42 Klachten en meldingen ten aanzien van de dienstverlening verminderen maar de beleving van gebruikers is nog overwegend negatief Bron Het Nieuwe Rijkskantoor efficiënt en aantrekkelijk BZK DGOBR maart 2013 De onderstaande grafiek met betrekking tot het aantal facilitaire klachten12 vertoont een stijgende lijn vanaf het moment van de verhuizing en bereikt een hoogtepunt in oktober 2017 595 klachten,1
Vanaf dat moment is een dalende en stabiliserende trend zichtbaar,1
De onderstaande diagram geeft de verdeling weer van het aantal facilitaire klachten naar soort klachten,1
Hieruit blijkt dat veruit de meeste klachten in de periode van juni 2017 tot en met oktober 2018 betrekking hadden op de categorie schoonmaak en reststoffen13 12 Dit betreft zaken die door FMH ook als klacht worden geregistreerd,1
Aanvragen en meldingen met betrekking tot facilitaire zaken vallen hier niet onder en zijn derhalve ook niet meegenomen 13 Onder reststoffen wordt de afvalinzameling prullenbakken verstaan 17 van 51 Bron FMH Bron FMH In de onderstaande grafiek is het aantal ICTmeldingen met betrekking tot R8 in beeld gebracht,1
Na het derde kwartaal 2017 daalt het aantal ICTmeldingen maar sinds het derde kwartaal 2018 is het aantal ICTmeldingen weer toegenomen,1
Voor deze stijging heeft SSCICT geen verklaring kunnen aangeven,1
Bron SSCICT Uit de omschrijving van de ICTmeldingen blijkt dat veel meldingen betrekking hebben op zaken die niet direct gerelateerd zijn aan ICTvoorzieningen van R8,1
Het overgrote deel van de meldingen heeft betrekking op softwarematige zaken,1
Uit de interviews en groepssessies blijkt echter dat gebruikers dit onderscheid niet of nauwelijks maken waardoor dit wel doorwerkt in hun beleving van de ICTdienst verlening en daarmee van de beleving van R8 als geheel 422 Afhandeling verzoeken tot wijziging Een veelgehoord punt van kritiek betreft de afhandeling van verzoeken tot wijzigingen VTW op het gebied van facilitaire zaken,1
VTWs worden door gebruikers aangevraagd via een formulier en vervolgens ingebracht in het bewonersoverleg14 om aldaar te worden besproken en beoordeeld op haalbaarheid en wenselijkheid,1
De behandeling van deze verzoeken in het bewonersoverleg verloopt traag omdat veel verzoeken naar een hoger niveau blijken te worden opgeschaald,1
Ook blijkt dat ingediende verzoeken in veel gevallen nog nader met de aanvrager moeten worden afgestemd omdat gebruikers de aanvraag niet duidelijk formuleren15,1
Ook ervaren gebruikers de communicatie over de status van de afhandeling van VTWs als weinig transparant,1
In een enkel geval krijgt men in het geheel geen statusinformatie teruggekoppeld of indien de aanvraag wordt afgewezen gebeurt dit zonder dat hiervoor een duidelijke motivering wordt gegeven 43 Naar de vraag of de gekozen contractvorm DBFMO van invloed is geweest op de beleving van de dienstverlening is nader onderzoek nodig De vraag die hier aan de orde is is of de kritiek van gebruikers op de dienstverlening mede verklaard kan worden door de gekozen DBFMO16contractvorm,1
Vooropgesteld moet worden dat wij geen uitgebreid onderzoek hebben gedaan naar de contractuele relaties en ook niet hebben gesproken met vertegenwoordigers van de zijde van de opdrachtnemer Poort Centraal PC,1
De hieronder aangegeven bevindingen zijn gebaseerd op gesprekken die hierover met de contracteigenaar RVB en de contractbeheerder FM Haaglanden zijn gevoerd 14 Het bewonersoverleg is een speciaal voor R8 opgezette overlegstructuur van gebruikers en beheerders,1
Het is ingericht volgens het zogenaamde negenvlaksmodel en kent 3 escalatieniveaus operationeel tactisch en strategisch 15 Het knelpunt met betrekking tot de trage afhandeling van VTWs heeft inmiddels geleid tot de introductie van een verkorte aanvraagprocedure,1
Deze procedure was echter ten tijde van ons onderzoek nog niet in werking 16 DBFMO staat voor Design Build Finance Maintain Operate 18 van 51 Op grond van het bovenstaande is de onderzoeksvraag niet eenduidig te beantwoorden,1
Nader onderzoek zal moeten uitwijzen wat de exacte oorzaak is van de geconstateerde discrepantie tussen de beleving van de dienstverlening door gebruikers enerzijds en de vaststelling dat uit de op basis van het contract uitgevoerde monitoring blijkt dat er aan het contractueel afgesproken kwaliteitsniveau wordt voldaan anderzijds 431 Dienstverlening in een DBFMOconstructie In een DBFMOcontract is de dienstverlening de O van operate integraal uitbesteed aan de opdrachtnemer17,1
De kwaliteitsnormen service levels en doorlooptijden voor de dienstverlening zijn vastgelegd in een zogenaamd Uitvoeringsplan Diensten UPD een door de opdrachtnemer op basis van de outputspecificaties OS opgesteld plan dat door de opdrachtgever is goedgekeurd,1
Dit plan maakt deel uit van het contract en wordt in overleg met de opdrachtgever periodiek herijkt en waar nodig bijgesteld,1
Kenmerkend voor een DBFMOcontract is dat de opdrachtnemer zelf de kwaliteit van de dienstverlening controleert en rapporteert aan de opdrachtgever op basis van een door de opdrachtgever goedgekeurd kwaliteitssysteem,1
Op deze wijze controleert de opdrachtgever in beginsel alleen nog op systeemniveau of aan de contractuele eisen met betrekking tot dienstverlening wordt voldaan systeemgerichte contractbeheersing,1
In beginsel want daarnaast worden ook periodieke procestoetsen uitgevoerd op basis van een risicoanalyse en kunnen producttoetsen worden uitgevoerd indien daar een concrete aanleiding voor is,1
Indien afwijkingen van de overeengekomen normen worden geconstateerd dan krijgt de opdrachtnemer de gelegenheid om deze binnen een bepaald termijn op te lossen,1
Lukt dit niet dan wordt een korting boete opgelegd,1
De prijzen voor bepaalde diensten de zogenaamde specifiek variabele diensten mogen door de opdrachtnemer op commerciële basis worden vastgesteld,1
Dit geldt bijvoorbeeld voor catering en aanvullende vergaderfaciliteiten,1
Prijzen voor de overige diensten zijn vastgelegd in het contract zoals voor schoonmaak 432 De kwaliteit van de dienstverlening op R8 De kritiek van gebruikers met betrekking tot de dienstverlening zijn bekend bij de contracteigenaar en contractbeheerder en zijn ook regelmatig onderwerp van bespreking in het gebruikersoverleg en in de reguliere overleggen met de opdrachtnemer,1
Uit de gesprekken met de contracteigenaar en contractbeheerder kwam naar voren dat de kwaliteitsnormen uit het contract over het algemeen gehaald worden,1
